UNIXTimestamp,AirTemperatureCelsius,Air Pressure (hPa),Wind Speed (km/h),Wind Direction (°),Humidity (%),Cloud Coverage (%),Precipitation (mm)
1673450350,6.244825331294165,1011.3461146078046,32.79684303622019,185.11508053986006,87.81174761932192,68.68103768242422,0.0
1673453391,4.8525379856066735,1007.9631288120733,11.359649518488567,209.04262613731004,89.87688526040522,63.820368459462934,0.0
1673478651,0.9501990149405226,1014.298483045805,10.564923298962407,185.0609768087511,93.05582677384156,95.36621603305709,8.859878906136657
1673525544,7.475053611655729,1012.9654566996365,13.867830203548404,183.9754976704738,84.95715941174964,99.59241096206026,6.051931209054844
1673526140,11.185631271480336,1016.486483698976,18.6456957120053,188.88809627272997,82.71289847427472,79.92603931280718,6.261575408618199
1673609865,9.016630572702127,1015.5797378792639,30.99812547957862,191.07057801103625,88.3418690679157,97.46765727080697,0.07422690120128861
1673611491,11.304965413901558,1014.8143498674906,13.849443259702905,185.60108995029935,83.03876445953843,57.47598405740594,0.0
1673631170,1.0386694290452603,1013.7326222569931,25.97575139961826,199.46911566605533,83.88718084313089,51.222966210698935,0.0
1673633318,0.7019580090388774,1006.0449694876053,18.280836396376195,175.12400357587484,95.89539872628842,97.52614334543665,6.267118495442006
1673648933,-3.1328439791148477,1014.3254454966744,33.05267552135242,194.0824705892133,91.19213171790503,54.206366856887854,0.0
1673704130,11.02339353204896,1016.8521824217959,20.295891824964816,196.53350027285316,89.67243731229522,85.65278788349463,5.314340443867137
1673766503,8.904334047374624,1019.2549001891317,34.71041741958322,178.65080599575322,79.87067410264495,72.05187393179126,1.2104064559494332
1673770456,6.438519221658124,1019.3029075731741,25.42879072424811,195.41662439891385,86.97175533684354,71.37715152295294,9.4767734423016
1673799360,4.8103032066889755,1013.978912119023,33.479992929704935,185.90324951770285,81.54946396097452,63.170476269588534,0.0
1673807910,2.748627125117956,1010.0224328831134,29.562356399961413,197.6062472849921,90.06044664510254,87.26571720843555,1.5226631651265554
1673857697,13.074372759450046,1017.1698315943732,13.859637407639262,183.2204677856109,87.24141458774416,99.98988777065843,3.3654520243621686
1673858383,10.404665708050093,1017.3428126294776,17.432427116013784,175.2051171413289,81.6274156457356,67.3953345256077,0.0
1673874039,6.394279491820349,1010.9041691553457,27.705695804209153,184.86771688298515,84.66967395706135,52.117482161796694,0.0
1673878994,6.222198792895746,1011.3650117391053,31.966007352575684,169.56493738094377,78.12533812818563,97.24019774558045,5.104356519680246
1673936251,10.338634354323913,1022.2943796869338,20.15665598756082,168.47326003201903,90.3788574977251,74.88188085143126,2.6785724858628965
1673955306,7.578218780261777,1017.7819155490838,24.262872407686263,160.2023499212376,86.00410426876074,96.65101191800267,2.0095442831034385
1674043743,8.982391123820612,1014.8236067781219,10.26250502442117,172.26319952232026,88.42931045821416,62.73536555355065,0.0
1674064087,2.8647055933114376,1008.7232109072025,36.88769352931489,181.6813134096514,97.26369850521061,57.34954448923996,0.0
1674100678,3.025444092594761,1016.8722062723618,14.950246406078751,181.28471173077304,91.54852114942068,62.17001032324016,0.0
1674171127,-1.5325616417212133,1015.3812382667787,20.42139562299615,157.4002335856342,91.91710358634427,61.478783603249084,0.0
1674198476,9.89638796421363,1019.9526389332399,12.41651006870578,151.42796282254236,92.4255410758365,55.23067110730601,0.0
1674230435,2.084041014914024,1012.2483305000227,20.140222048022995,162.83873439264295,92.53621266173135,73.3363282557247,5.326813889762962
1674232360,5.856371594400763,1009.9815136939419,11.452028407174103,167.02810728314907,85.22128028725804,56.56544975108098,0.0
1674243517,1.90460480707474,1010.3723144007853,24.05793020026601,160.5869473808075,85.8001012975769,84.86454179467175,9.045555087236018
1674267458,5.31296539081553,1017.4969709825231,10.417433695442053,170.46849598639292,96.87819731261116,76.52740933188096,8.404672215926427
1674306180,7.940012984885025,1012.1724518969669,21.214282539346684,143.34763912722917,85.30872700567883,61.28199458282583,0.0
1674316881,4.994251215805745,1010.2214497303909,16.974714913897415,148.95323481818315,84.81403737981339,68.17479222018626,0.0
1674338346,1.0287192292150231,1014.8768782761907,10.295897135213348,147.18956890687525,94.24471253547871,62.196590454746676,0.0
1674376198,9.350070893318225,1018.3127088684291,30.34377457230705,159.19982245374777,77.64832364470573,75.41522983565433,2.3930240892227927
1674389155,6.628731220635725,1015.2102414155488,39.999965694292754,174.90549904717554,90.71390306143189,81.98401491725187,4.76041124942765
1674423689,1.0639186310626396,1008.7017142830691,34.24308999975128,141.42866905034884,99.45880868064553,68.37679138028797,0.0
1674423694,2.9181770896351322,1009.3128035657071,18.929564868291045,166.6932449490697,85.11370559627568,79.33250847480072,1.7107708897961238
1674487358,8.112651351745157,1009.6672884288174,23.590434283805415,150.4500602188435,92.00931731081629,92.34872644103766,8.748781330167994
1674504809,1.880776102806346,1009.8428474333206,22.5231352284094,154.97892102751203,89.02514982955627,57.39755753962961,0.0
1674535265,9.804355953214632,1019.9284848415199,6.547170756330094,151.9887717887638,85.94947207395532,55.84262193305813,0.0
1674598007,-1.1251496148940934,1012.1899201053258,33.45950807675282,141.4366182792547,98.90493608072245,72.22648427618992,0.37506231154605163
1674626419,10.10808347077096,1018.6383928102426,15.145445852649356,170.84746326051166,81.26325617373746,52.12217321109065,0.0
1674634462,13.02985137633776,1018.5706478039906,28.964447586741784,154.69494822805675,85.17011934262382,83.97938226500915,3.5419300874466964
1674646646,11.272587692425446,1017.7165709717777,24.849731094378072,163.46178810725414,89.69907233324864,64.07777118572291,0.0
1674675825,0.5142337799540101,1009.2298449849321,18.08373848823763,146.48529879844935,90.9333747954439,64.16404593009065,0.0
1674680741,3.243440353848397,1012.0090638389726,32.73433081464411,156.69652242193175,80.64316489446553,63.58862130280264,0.0
1674690847,4.337613405918939,1012.1027429835063,14.384141062774457,186.5977853341327,95.7125677923385,56.618404846975444,0.0
1674784473,4.921168499953325,1018.7327593728203,3.722630785361212,157.10417840169603,94.6179611192957,97.54470232823098,7.2367242124519615
1674786813,0.9317761941436755,1022.3635098726701,14.038766554888934,157.6405793537217,88.75977653615266,50.10070668250221,0.0
1674795522,6.628042329371519,1022.2158557866463,9.914877153134562,172.24031635540751,92.47954974540012,81.20943333183956,5.247769467766906
1674800107,10.454008015868716,1019.9291700275902,29.165711955196237,173.2480167948312,88.82054413613139,92.7694473755391,9.863827344067463
1674803687,11.34286055054649,1019.2106006848295,29.551484566584524,158.81581712941244,95.24106818609383,80.0031865236783,5.402532290285814
1674809938,9.565524132314621,1019.5099695647282,39.89113193158843,157.73998895247,92.22529115740113,54.44947786746622,0.0
1674876332,7.624411609643453,1016.5649536362636,0.04532015492875463,168.652218772903,87.87150621803157,78.78849611891869,0.6627955571931965
1674892917,12.89080338981405,1015.894124309607,19.739495309837203,186.80228352320472,80.8354456075208,61.288728103109264,0.0
1674914145,6.4041058168026,1017.0219727169406,33.34866620381675,165.4639754074825,89.09676136708254,92.12983322899326,1.3665058998694857
1675019194,-1.2462753964572197,1015.3985644999386,10.108747818131837,141.38646648814347,96.34338215296467,90.27572298451501,7.0815336558331685
1675056634,6.210732737979756,1024.1221526661188,4.502896377705655,182.22674484576117,81.7733135607728,67.06513449715848,0.0
1675067102,8.877825535704398,1023.4882186741711,36.480898741289316,172.44913022652165,94.34772585317015,89.72808572813341,4.753364297493107
1675075800,8.922041059937992,1019.9043256865684,11.715119709438076,177.63303646767054,75.3497853176689,62.73101127913378,0.0
1675087106,8.104697236178104,1014.7411208649494,27.131617470262338,162.28979023496248,84.80723853154814,80.37428144008165,5.052656012609517
1675091342,3.6084810485209595,1009.877974401353,12.708298929394706,181.97589859781164,84.62145767583735,78.80817114670126,5.552125636124126
1675106043,0.17226921547289087,1008.2130808925389,22.398311712398083,174.0208552174779,96.44334160669584,76.46201132351916,9.792767819599245
1675128465,4.81628821247579,1016.1603809574518,11.726120976020162,164.81726787353725,92.65967995182478,94.03373602367068,1.0018558367004238
1675205068,-0.9092533288521136,1012.4885670641578,39.91568906873208,185.80056425258135,89.54018871261887,89.90355500411421,7.210951787923622
1675240925,9.204175299349334,1020.5564297970079,22.588947427221594,173.43858352281742,91.26592355171702,72.99492717587557,6.766011408665423
1675242385,10.90651991023176,1018.5227507672771,26.33151416667025,189.25613490784056,86.80596321519313,56.53381175158621,0.0
1675309130,4.264344433684013,1019.6295829877315,3.6526789719229926,192.42158493839477,86.53780186027666,62.42631669400684,0.0
1675334163,11.266237047934856,1019.1294124931526,18.532380788617566,190.30154947033003,90.71790966457847,77.12819375549103,3.7797593236971263
1675346882,9.378932574074561,1015.5103127310668,35.56240897825734,190.37373447513446,87.38582971748149,69.68660082482916,0.0
1675348351,8.99160585698625,1013.7154171336311,23.6260397826849,211.2064422304931,83.43927176191717,91.11848316056545,4.734578508230568
1675364116,7.73309138226864,1013.0167114291173,21.73314446388555,190.47747629127352,89.45148735889035,65.74100779264894,0.0
1675388374,4.327424300989402,1017.8128128609595,11.345018778888756,170.74774614549946,87.35858290081151,77.70189681913553,8.725621407472532
1675448746,4.185457027261869,1010.7131035707412,10.556810639807596,176.99961893753633,84.13111096744491,54.3221789105063,0.0
1675469126,2.0077517757942713,1017.2218079031167,2.3649888464836453,178.5925499207324,88.68121525207387,93.45474622341155,2.697730508624434
1675490678,10.413740611886407,1018.6160205673191,34.226539867496086,193.15289419536722,75.96346847626951,60.71207262616503,0.0
1675522655,4.990034131223611,1013.3924036559898,20.666067913340484,198.24157956097397,86.92016529795139,81.82589941475834,8.84953654900492
1675559309,7.683080530172644,1019.452626680719,0.6151319085239693,209.459221365019,77.82550506480628,66.80423440375915,0.0
1675616743,2.3611844210573127,1013.5240328022014,17.478795729977733,189.0288169338566,88.36118885673405,76.00902794517847,5.3438626528366875
1675642692,6.433352282353475,1015.2545002693429,4.447350107248463,205.032191919588,87.6527001714552,74.47048474609957,4.3222013102697865
1675648573,2.525941582636641,1019.8315596877246,1.6892999533032511,196.77035110349496,92.7044097023511,97.33677704414397,6.419514941290927
1675668269,10.865810203992108,1019.2331989828984,18.98569273555857,189.19712766392266,74.47876766117966,68.32931778531692,0.0
1675743124,9.095427119687672,1017.3259905717974,0.24825566233312835,216.15327223110103,89.05017004122547,99.77265378909053,7.728876508246758
1675746306,7.576347371621133,1022.6258104970861,11.745776513092064,178.40221582914046,82.81454779926847,52.64403974135368,0.0
1675801340,4.121105450455482,1010.4721105251036,26.1510962961242,198.4407175225788,88.89188248270419,98.39657206251226,4.840431615620676
1675801792,-1.4174981224226486,1011.2384410772027,29.983535820008974,208.16533382214052,90.74315281663229,57.93059019547848,0.0
1675816184,5.121341381348606,1018.7154710500319,5.730499014341495,197.40803824556832,91.79642562090571,76.64035925201615,1.0855032154823052
1675879128,6.362925201132107,1014.756749715333,14.088278730965822,198.67708813668102,86.77976995109377,60.53793500289042,0.0
1675891190,-0.3114106237394805,1012.5262948156345,26.897171803682593,211.05919479206293,95.73333261753935,80.15715311350169,2.3790914533316023
1675966300,3.335784021430388,1008.5656783900474,17.572831435735786,193.85222468169385,98.71523304111355,82.67391526482857,3.329033634054409
1676013702,7.874120222271111,1021.2527532729159,15.106401796325784,201.86349397970608,82.09658917777882,70.10798209385881,6.2159697414749715
1676022243,13.05301558805765,1016.2506015029725,25.425952612112525,204.77307910304597,78.83408668522229,66.74862147646054,0.0
1676038349,3.7635316032927513,1013.4805218565193,31.724029862646177,217.38914546691396,78.69725294551742,68.63219373670641,0.0
1676100719,9.443596304031438,1021.081754056488,18.414944239205827,191.60560398989924,82.22342984192363,50.36664510466243,0.0
1676107670,11.12052750165173,1017.9338161809853,11.784220616651615,200.01184177448505,88.32118018770974,74.3845082619477,5.548129702573554
1676127695,9.77721838376608,1007.7160115555637,18.86849293117515,195.79530435183332,75.65328990085818,54.884030769572576,0.0
1676137984,2.74735993635912,1007.9947537250631,26.036774176318566,185.86751468609097,96.35774894147593,81.98891841393848,5.093466507076693
1676177663,10.568316846305791,1018.5394057253693,9.103349884110202,193.01039806604078,92.32720319565804,63.435801884484725,0.0
1676213343,9.889891463548382,1010.9117186005587,20.160906422046665,200.74720203454763,81.48918347217028,77.36650800947041,7.231910669642227
1676217290,6.646997616272882,1012.3655867195631,27.56476368189744,205.1086973744501,94.14823947858282,58.001965423933584,0.0
1676225046,4.011701737769268,1011.676007896546,32.249624074387015,180.5076561308704,89.8890888553346,51.22681324439716,0.0
1676240397,3.4138800686338526,1014.2062330780758,37.20423019237984,191.68191750176837,90.09098240668337,82.49526059677947,4.357683020402256
1676268445,12.928728536199419,1020.7788668456187,16.22848730757146,175.6867624551057,85.79998837539512,91.08759268044702,4.3565524852776605
1676272282,12.672475047682553,1018.9906727714381,15.018177204445468,199.61083151127696,91.77550128412639,80.11545292774532,1.926541466772853
1676358210,11.368470399001264,1019.5560015813267,25.77439819378975,186.27075285054067,90.8449442016228,63.34896324000401,0.0
1676363131,12.150673570515242,1018.8409331206641,33.53355517708987,184.06902376397673,78.43285987244472,78.13316294486708,9.24631474047368
1676377411,10.185488522995794,1015.4395941133787,20.5877523330291,195.39933212679566,87.6145316854245,54.32556707301589,0.0
1676421300,3.926185226500415,1018.3387041184542,10.114993756624989,171.26589499782023,95.22377703890253,53.310256831866745,0.0
1676432117,8.468436197523072,1018.2853410545193,9.165476247800989,171.89820636902508,91.79434368704091,59.397079406578435,0.0
1676457695,13.78965218897748,1012.471143334775,11.108831540600045,193.59671695995098,81.97274460225702,59.96371891358331,0.0
1676473086,8.651180465368512,1008.9059300036982,28.753164209665556,164.45458023451184,92.95137349126377,82.38881278287217,7.096330162612464
1676560671,6.70948635238898,1011.289658236378,26.202530899624307,174.65894374289954,91.5564564993101,59.9515175535024,0.0
1676569700,7.912799309406811,1010.7826672075462,37.081843456073926,172.35597118372297,84.01197446587423,80.40349649181536,3.8533920500624754
1676666586,2.4997063587911414,1012.4325282679578,13.101828468038537,186.6735736358781,81.73100581576941,92.23230299248888,3.92230352271545
1676742984,5.4323976153056135,1011.413239240549,12.672098442804803,145.59414324917714,89.58996603798742,77.73888502020014,3.1036438681024103
1676760236,4.989221896599083,1011.6793322096693,36.38224733762912,165.16100195519894,85.42665360180185,99.08246200251537,8.38887387173135
1676792748,12.047984961209291,1021.3916179577252,23.14466855895245,163.0244873145021,83.86031188295178,54.4463552902929,0.0
1676793549,12.732359522773981,1019.5351262613245,31.830902587871943,165.93795484316502,87.68535477001663,57.95040517147731,0.0
1676794542,19.578302135569775,1020.5071000808489,29.653828222831393,165.17829231486172,80.2765003685697,69.14422896743902,0.0
1676809846,13.457121169351009,1013.503305238703,25.0939544269551,177.4775645536965,80.33920570953885,67.03782625555814,0.0
1676829363,2.0903703683024166,1008.9045474627854,32.735324085985155,168.42837632520624,84.46692694484015,77.27540373331657,1.337105997081518
1676899218,11.806874958563277,1014.612312817991,22.396929500054007,164.2918444099998,78.55557805955723,68.62127968425892,0.0
1676912801,5.358644949456319,1009.1805497794315,35.068639939918015,165.03439243746797,81.36722555420363,88.45984662065226,9.12004998254247
1676945460,5.714872257688177,1015.2035090527714,3.06159542268206,162.33077952968924,95.29408879369574,88.57561918514173,3.174363035931421
1676962707,12.673685766214659,1019.6804106016764,26.004822257638438,146.33363790237163,84.7534256824665,98.91946906585117,5.190658200528439
1676984055,8.92878409411059,1013.8215445494482,10.086555091628975,182.56796924547405,84.92858445628039,89.7164530341758,8.504387475355683
1676993842,7.870576507766186,1011.177972628042,14.412423758303404,164.4770388413975,80.53894992670948,70.13440646457617,1.6520443100607851
1677014085,4.9974029084515506,1010.5483275121545,11.788899141970688,181.5424240584232,84.43503092111385,78.43094382022178,5.267309794105104
1677136535,11.405099504377183,1019.6559804391953,35.53093176817817,156.8065422986119,87.37074473143936,64.39863042302066,0.0
1677180429,6.232984289003488,1010.1215722232948,37.52578587160923,175.95187929128144,95.40196484617732,76.65011803145705,9.452388705600436
1677185924,4.605083367393252,1007.5007614199864,30.894457691858193,155.9903703341747,91.13806998591306,90.9395072821482,2.783256381035908
1677263041,2.847889620652126,1011.3133425709216,21.812360287186337,155.00777195554426,93.42365524195614,72.22782420500815,1.71718512338362
1677265238,5.523501193398171,1012.4451295902286,36.69012467617712,165.24416759330356,89.56935644831688,70.29034290702003,7.001241687415739
1677292473,11.144068507165818,1018.7685602308785,3.7566026808991957,177.12745169067776,82.25059719848316,78.75896825032916,2.860862574100498
1677297736,11.698362592181812,1021.9308448679116,11.193578553391776,170.5594407820435,92.80674449530571,85.50550782914202,1.5584643548089616
1677355032,5.862528155265635,1005.6532410088103,30.84210694019618,171.81392145275055,85.65049722044276,86.60369021372459,5.067212733584007
1677403809,12.227688808297989,1018.2931480504263,18.56467132398027,174.1346335447229,90.07532135904401,53.462252306092,0.0
1677403843,13.090501963289613,1016.0843548438371,39.976347299301146,166.5320650395025,79.60742959075218,94.4823573369197,9.10809194163186
1677408660,12.040854803777233,1017.485370410333,25.77928118970699,157.0602922040018,77.79215242073465,60.61322183701707,0.0
1677446012,6.672693354546872,1010.1959543104279,11.317883361674404,179.58680262967104,85.29184517087255,67.39543005285526,0.0
1677458746,5.459408872996409,1013.1970452814533,10.949359544799483,167.22016523792533,91.36044837881019,63.61645849246791,0.0
1677469068,6.821882781357882,1020.2903421383002,4.0728455452938395,180.10588640481132,90.81751291114594,74.39574081824878,5.6502244688497
1677474946,8.528140760210656,1021.0553881606259,2.6705681129806216,153.833882563549,84.30900449254804,62.71257826866724,0.0
1677477353,8.24753823467827,1021.7438773937754,10.166612341870477,167.39724979341966,95.3374603559456,71.88590709580654,8.694506124578478
1677484171,15.126286957963067,1015.9684384815023,29.69883563637879,163.30280950066737,97.90733133266146,57.06126166182535,0.0
1677489843,13.024443995946099,1016.9753646084439,32.73978671863894,174.49364430387027,86.1061476168018,92.15738865482558,7.217973108608459
1677595133,9.835201216205041,1010.0675090046782,14.537891361246004,172.45873102387637,86.42011865101799,84.34179809477386,6.1912457769736875
1677612247,6.623900373159287,1011.51367323023,25.28279366809776,145.67920704447448,89.38428892556409,51.8502468368012,0.0
1677631473,5.7138839295392705,1012.88319552468,4.400959489413181,180.43326223312562,79.440477730446,85.22452687585738,6.082958040213976
1677687531,9.987777856058113,1010.4812357291457,33.273911130823976,169.09177407460683,82.35632783596492,72.34482381936238,5.209494288308526
1677747186,12.11200220432578,1019.2944077582081,21.567260636846747,196.0739787455342,89.15698200906485,24.791878455931883,0.0
1677762997,16.782663357160157,1013.5334388127989,17.493757790206246,182.25057081920315,84.70548766253187,36.13342547802146,0.0
1677835345,11.936715549905228,1015.2181621623181,16.329280659304295,185.7311562155284,80.47937614034622,18.235148147267292,0.0
1677909434,11.714487873508642,1016.3218486199817,2.9792310395227033,180.70169486041888,93.95317672907396,35.259890124900735,0.0
1677921563,12.419245275803886,1016.3402020061919,18.107899220774925,188.10279964559567,82.9209791176461,3.278289144189128,0.0
1677921689,14.604030178885555,1016.499079129648,17.28111431647274,204.4126281211731,73.63528407561847,15.880457775536666,0.0
1677928966,16.111740375331244,1012.6749611170243,28.107446408932166,202.6906538034479,81.56526955680701,47.83362697245035,0.0
1677943881,8.04230217482236,1012.0524386870959,31.028038199232316,181.8015703268703,91.1149983144314,2.2828632373230127,0.0
1677958728,5.54554724896484,1013.6515611585412,28.46897941817981,195.10538261232597,90.5039124013912,25.532067139589437,0.0
1678007647,18.67391890102554,1020.15560943439,21.121094397867978,190.33439196043818,79.59928905857605,40.210430821374906,0.0
1678065992,10.856777230911874,1015.1060132049264,10.413663936869776,183.82487481681315,90.15725655156794,5.780502549140559,0.0
1678082679,15.96599293725756,1020.2041192727659,22.36579468771738,214.9217485473563,80.36942470382276,12.95155072183347,0.0
1678133068,4.771480542089496,1012.6201225783266,22.501655692921943,195.75088396299427,93.02269188677012,19.53561792330744,0.0
1678244205,10.108455167830456,1019.3083124776714,0.6055381160708129,205.74629876600116,80.76805628426519,35.45287723947029,0.0
1678255757,12.902255213488807,1020.7089044925041,39.22594376318273,181.35845126574497,89.81328244200054,2.277418024957978,0.0
1678363315,12.867246175626049,1013.7949464705666,12.026117376697279,195.2526443431401,85.44496870106954,19.434585431416114,0.0
1678419912,7.4905901098947805,1019.9412138042104,12.604996910937805,184.64015525074652,89.55875865959678,6.34139628920885,0.0
1678427640,10.585566729697547,1021.5379624537715,10.760325309769064,187.41419649099583,82.83481160520716,45.401103495287536,0.0
1678465553,7.292909898289778,1010.5573661756885,27.136931200451734,199.73601413929703,87.75173544091614,13.21261822037404,0.0
1678467046,8.157698847680104,1009.4770455388682,24.86693044508344,190.64926254102627,91.82310415698346,37.58363272346823,0.0
1678490856,9.827466389711262,1013.4499806372827,11.482352587886304,205.68890707129276,88.3805899936224,0.867705139866054,0.0
1678522250,17.171143836461674,1020.6288334702602,15.99295887883082,192.31121233115437,87.59520346323342,31.016050468351388,0.0
1678537254,14.25160939367071,1013.5755737774697,17.30486455551509,206.4271942610499,87.05565368053614,23.383928974572637,0.0
1678622116,9.61068834265496,1013.7724989495745,35.588328589155125,201.07597601712857,77.50755612366206,34.4789499084296,0.0
1678702258,16.530125957117,1019.7687210853871,21.27951522161499,196.68595854253414,78.91141641685618,35.47619427476546,0.0
1678720415,7.260421044443719,1010.611555053035,39.59238060597127,210.12008486482364,87.92347956321775,28.286152675301,0.0
1678730264,12.39993075320089,1008.3609608109807,25.114954301598935,200.1990004319798,83.7075959480076,20.677541151112035,0.0
1678737891,6.628906425612236,1012.4462508034657,22.12102982000655,188.15455236109744,79.9418249639777,11.210764409628155,0.0
1678818683,6.071968395912656,1011.1814917997358,26.747957193419463,182.82124278751354,82.6469947390029,47.388914286470566,0.0
1678827906,7.712289128101341,1008.3414256046764,30.250244156278818,205.86035694078646,77.54528504774382,13.536951900629617,0.0
1678842054,10.875798157194396,1017.0138963939714,7.154693377294347,183.77101142751823,81.98939467588451,46.06837424149562,0.0
1678876102,17.558874660897086,1021.3944797704763,17.090130313718483,188.68655520690015,85.15062890026167,24.890178410082807,0.0
1678928139,5.490528087847389,1012.58617959406,6.113242891637675,173.12828117472174,86.04695308726164,43.121386927219326,0.0
1678935189,11.48741592546733,1015.0644674709627,2.807497044568386,190.2006887334636,82.63164417064232,30.47821257790675,0.0
1678941694,12.918800435535305,1019.1386955846326,11.867739581574163,190.579716931095,82.2502877641344,38.22874602651785,0.0
1678944817,13.706749362027784,1020.3177552955651,2.9257122393882184,180.66692333061764,83.39219403294175,38.41911038579377,0.0
1678949189,12.574891314701718,1020.2012876077689,13.277340220768949,178.18613117058476,81.73410602431696,31.890160646395476,0.0
1679005161,7.942787308888667,1013.2312813455818,21.570009325282946,193.33229925566334,85.40801559746919,49.41638735921503,0.0
1679014537,8.988171549849444,1014.9412846346056,7.11779921468652,176.8282203280452,78.98881090615488,32.300678412518685,0.0
1679051116,17.578596272850845,1014.5172733252466,15.021068987336344,175.33382821190864,81.31841241720335,22.81579589769657,0.0
1679087815,5.742760510674068,1011.6213766419536,29.607128378958052,173.47825739086196,93.89689998932796,32.97715144443155,0.0
1679092807,10.40586327568422,1012.4070126016965,39.28842789197901,188.3199209925763,93.04725747027148,26.67526899862409,0.0
1679122495,17.463433717218575,1019.6905923234722,39.782288957382676,166.22744402799293,81.27027001758982,18.668722029109475,0.0
1679135046,16.31895479779926,1016.7332524228757,35.662139515433886,170.49956324492467,76.17058820955349,26.390418442015818,0.0
1679166325,6.8237430341261245,1011.0388641481395,24.026590733043584,180.0573855032647,92.0973604058945,42.53203892891305,0.0
1679177422,4.070775948540433,1015.331352957827,34.62480366308956,162.886733491123,85.40622800298875,36.61155026855149,0.0
1679234776,12.72196771914356,1015.726615724497,10.03490659679021,186.59465478674693,88.93258254195727,48.4457418817609,0.0
1679239139,10.697945399730996,1013.4920720221019,16.542235374764942,175.62338287330743,81.21358489970751,42.556142821516914,0.0
1679263385,7.5731106794563345,1011.9660068251811,14.013726271856626,170.96613815356,89.79054464342073,0.5534590456337085,0.0
1679329444,14.237064737583713,1007.8915614993246,32.31255406933019,167.4235545952792,82.39453804613407,28.97887812057539,0.0
1679334241,11.872540971380412,1009.0205509083735,39.181575051777216,168.977648083812,83.84538083136519,27.614029119386746,0.0
